Customer ID,Age,Gender,Tenure (Years),Region,Monthly Data Usage (MB),Call Duration (Minutes),SMS Sent,M-Pesa Transactions,Customer Service Interactions,Subscription Type,Churn Indicator,Last Month Data Usage (MB),Second Last Month Data Usage (MB),Third Last Month Data Usage (MB),Last Month Call Duration (Minutes),Second Last Month Call Duration (Minutes),Third Last Month Call Duration (Minutes),Last Month SMS Sent,Second Last Month SMS Sent,Third Last Month SMS Sent,Promotions,Payment Method,Data Rate per MB,Call Rate per Minute,SMS Rate per Message,Churn History,Engagement Score,Avg Monthly Data Usage (MB),Avg Call Duration (Minutes),Avg SMS Sent,Monthly Spend,Previous Churn,Churn Probability,Tenure (Months),Customer Interaction Ratio,Region Encoding,Gender Encoding,Promotions Received,High Churn Region
CUST0887,18,Female,6,Mombasa,5341,959,234,70,5,Prepaid,0,4391,9976,9324,176,958,669,470,385,398,1,Cash,0.05,0.02,0.01,0,6604,7897.0,601.0,417.6666666666667,288.57,0,0.0,72,0.06944444444444445,1,0,1,0
CUST0888,61,Male,5,Nairobi,4106,359,366,2,9,Prepaid,0,7645,9276,5387,51,83,569,490,62,383,4,Debit Card,0.05,0.02,0.01,0,4833,7436.0,234.33333333333334,311.6666666666667,216.14000000000001,0,0.0,60,0.15,2,1,1,0
CUST0889,22,Male,2,Nairobi,8968,9,312,57,10,Postpaid,0,8998,4827,3098,78,299,85,282,479,345,4,Debit Card,0.05,0.02,0.01,0,9346,5641.0,154.0,368.6666666666667,451.70000000000005,0,0.0,24,0.4166666666666667,2,1,1,0
CUST0890,47,Female,10,Mombasa,560,210,25,31,10,Prepaid,0,2602,6913,9992,384,934,54,349,306,203,1,Cash,0.05,0.02,0.01,1,826,6502.333333333333,457.3333333333333,286.0,32.45,1,0.5,120,0.08333333333333333,1,0,1,0
CUST0891,47,Male,1,Nairobi,4427,834,408,30,0,Postpaid,0,3530,8114,3153,833,295,712,340,115,24,3,Credit Card,0.05,0.02,0.01,1,5699,4932.333333333333,613.3333333333334,159.66666666666666,242.11000000000004,1,0.5,12,0.0,2,1,1,0
CUST0892,34,Male,8,Kisumu,6796,151,53,81,4,Prepaid,0,9024,1745,1954,575,646,633,299,112,444,1,Mobile Money,0.05,0.02,0.01,1,7081,4241.0,618.0,285.0,343.34999999999997,1,0.5,96,0.041666666666666664,0,1,1,0
CUST0893,65,Male,2,Kisumu,3091,4,28,42,6,Prepaid,0,8607,8743,1638,7,453,445,162,30,40,0,Mobile Money,0.05,0.02,0.01,0,3165,6329.333333333333,301.6666666666667,77.33333333333333,154.91000000000003,0,0.0,24,0.25,0,1,0,0
CUST0894,64,Female,7,Nairobi,9258,194,466,134,5,Prepaid,0,742,1037,6307,213,280,619,112,6,68,1,Cash,0.05,0.02,0.01,0,10052,2695.3333333333335,370.6666666666667,62.0,471.44000000000005,0,0.0,84,0.05952380952380952,2,0,1,0
CUST0895,40,Female,9,Kisumu,6621,953,352,104,1,Postpaid,1,2384,1040,3692,24,1000,303,454,413,3,0,Cash,0.05,0.02,0.01,0,8030,2372.0,442.3333333333333,290.0,353.63,0,0.5,108,0.009259259259259259,0,0,0,0
CUST0896,32,Female,9,Nakuru,1700,282,163,0,10,Prepaid,0,8515,1314,6616,449,58,131,149,441,491,1,Credit Card,0.05,0.02,0.01,0,2145,5481.666666666667,212.66666666666666,360.3333333333333,92.27,0,0.0,108,0.09259259259259259,3,0,1,0
CUST0897,54,Female,8,Nairobi,3354,463,269,60,3,Postpaid,0,7247,1915,4259,767,908,420,329,2,239,0,Mobile Money,0.05,0.02,0.01,0,4146,4473.666666666667,698.3333333333334,190.0,179.65,0,0.0,96,0.03125,2,0,0,0
CUST0898,38,Female,10,Mombasa,7524,112,333,13,10,Postpaid,0,8994,2152,3529,754,870,903,254,306,360,0,Credit Card,0.05,0.02,0.01,1,7982,4891.666666666667,842.3333333333334,306.6666666666667,381.77000000000004,1,0.5,120,0.08333333333333333,1,0,0,0
CUST0899,31,Female,9,Nakuru,9928,270,34,179,1,Postpaid,0,4830,4562,5595,968,999,384,86,242,440,1,Mobile Money,0.05,0.02,0.01,0,10411,4995.666666666667,783.6666666666666,256.0,502.14,0,0.0,108,0.009259259259259259,3,0,1,0
CUST0900,19,Female,2,Nairobi,7472,162,285,5,10,Prepaid,0,8363,2856,563,456,341,987,398,55,30,5,Cash,0.05,0.02,0.01,0,7924,3927.3333333333335,594.6666666666666,161.0,379.69000000000005,0,0.0,24,0.4166666666666667,2,0,1,0
CUST0901,28,Male,6,Mombasa,636,459,347,102,0,Postpaid,1,3609,4310,1845,460,752,197,349,72,386,4,Mobile Money,0.05,0.02,0.01,1,1544,3254.6666666666665,469.6666666666667,269.0,44.45,1,1.0,72,0.0,1,1,1,0
CUST0902,68,Male,4,Kisumu,1529,104,272,9,2,Prepaid,0,2686,9555,1474,197,464,46,97,9,116,2,Mobile Money,0.05,0.02,0.01,1,1914,4571.666666666667,235.66666666666666,74.0,81.25,1,0.5,48,0.041666666666666664,0,1,1,0
CUST0903,56,Female,4,Mombasa,3094,692,450,70,2,Postpaid,1,2050,685,4661,93,879,739,396,60,194,4,Mobile Money,0.05,0.02,0.01,0,4306,2465.3333333333335,570.3333333333334,216.66666666666666,173.04000000000002,0,0.5,48,0.041666666666666664,1,0,1,0
CUST0904,55,Male,5,Nakuru,7706,555,207,89,6,Prepaid,0,1146,2051,6462,718,341,756,131,493,89,0,Credit Card,0.05,0.02,0.01,1,8557,3219.6666666666665,605.0,237.66666666666666,398.47,1,0.5,60,0.1,3,1,0,0
CUST0905,51,Male,3,Kisumu,1161,281,237,157,0,Postpaid,0,6644,7513,9149,946,609,202,465,49,177,1,Credit Card,0.05,0.02,0.01,1,1836,7768.666666666667,585.6666666666666,230.33333333333334,66.04,1,0.5,36,0.0,0,1,1,0
CUST0906,55,Female,1,Nairobi,2972,686,413,148,8,Prepaid,0,5156,1261,7096,436,61,260,311,121,144,1,Mobile Money,0.05,0.02,0.01,1,4219,4504.333333333333,252.33333333333334,192.0,166.45,1,0.5,12,0.6666666666666666,2,0,1,0
CUST0907,67,Male,8,Kisumu,586,161,499,125,10,Prepaid,1,9404,9971,3830,526,775,689,406,174,443,1,Debit Card,0.05,0.02,0.01,0,1371,7735.0,663.3333333333334,341.0,37.510000000000005,0,0.5,96,0.10416666666666667,0,1,1,0
CUST0908,51,Male,5,Nairobi,6719,982,92,187,5,Prepaid,0,1037,6663,2240,689,624,23,96,473,201,1,Credit Card,0.05,0.02,0.01,1,7980,3313.3333333333335,445.3333333333333,256.6666666666667,356.51000000000005,1,0.5,60,0.08333333333333333,2,1,1,0
CUST0909,35,Male,3,Nairobi,8643,350,172,96,3,Postpaid,1,7072,8135,6555,966,428,686,97,0,321,5,Cash,0.05,0.02,0.01,0,9261,7254.0,693.3333333333334,139.33333333333334,440.87000000000006,0,0.5,36,0.08333333333333333,2,1,1,0
CUST0910,47,Male,10,Mombasa,7468,433,78,73,2,Postpaid,1,734,3781,6821,377,657,785,289,477,343,2,Cash,0.05,0.02,0.01,1,8052,3778.6666666666665,606.3333333333334,369.6666666666667,382.84000000000003,1,1.0,120,0.016666666666666666,1,1,1,0
CUST0911,32,Male,7,Mombasa,3273,851,109,114,2,Prepaid,1,7039,2036,2454,586,727,339,355,440,202,3,Mobile Money,0.05,0.02,0.01,0,4347,3843.0,550.6666666666666,332.3333333333333,181.76000000000002,0,0.5,84,0.023809523809523808,1,1,1,0
CUST0912,44,Female,7,Mombasa,2200,139,216,190,1,Postpaid,0,1874,6701,779,103,255,411,226,37,23,0,Cash,0.05,0.02,0.01,0,2745,3118.0,256.3333333333333,95.33333333333333,114.94,0,0.0,84,0.011904761904761904,1,0,0,0
CUST0913,68,Female,1,Nakuru,3200,470,434,169,1,Postpaid,0,2409,3664,2891,805,827,972,144,189,354,2,Credit Card,0.05,0.02,0.01,0,4273,2988.0,868.0,229.0,173.74,0,0.0,12,0.08333333333333333,3,0,1,0
CUST0914,51,Female,9,Nakuru,7315,131,357,50,9,Postpaid,0,9607,3270,9732,679,827,260,155,78,470,4,Debit Card,0.05,0.02,0.01,1,7853,7536.333333333333,588.6666666666666,234.33333333333334,371.94,1,0.5,108,0.08333333333333333,3,0,1,0
CUST0915,69,Male,2,Mombasa,2147,86,105,191,4,Postpaid,0,7718,7899,6939,961,873,285,269,344,415,3,Debit Card,0.05,0.02,0.01,1,2529,7518.666666666667,706.3333333333334,342.6666666666667,110.12,1,0.5,24,0.16666666666666666,1,1,1,0
CUST0916,55,Female,5,Nakuru,6538,687,46,55,8,Postpaid,0,580,4345,1461,626,769,512,161,453,470,3,Debit Card,0.05,0.02,0.01,1,7326,2128.6666666666665,635.6666666666666,361.3333333333333,341.1,1,0.5,60,0.13333333333333333,3,0,1,0
CUST0917,50,Male,5,Kisumu,5664,182,180,40,1,Postpaid,0,2583,3935,7327,38,705,85,111,337,481,1,Cash,0.05,0.02,0.01,0,6066,4615.0,276.0,309.6666666666667,288.64,0,0.0,60,0.016666666666666666,0,1,1,0
CUST0918,41,Male,8,Kisumu,6020,367,63,31,1,Postpaid,0,2190,5210,1717,457,346,849,330,448,104,2,Mobile Money,0.05,0.02,0.01,1,6481,3039.0,550.6666666666666,294.0,308.96999999999997,1,0.5,96,0.010416666666666666,0,1,1,0
CUST0919,32,Male,8,Nakuru,4187,128,245,14,5,Prepaid,0,1256,1061,9066,363,525,429,184,189,274,4,Cash,0.05,0.02,0.01,1,4574,3794.3333333333335,439.0,215.66666666666666,214.36,1,0.5,96,0.052083333333333336,3,1,1,0
CUST0920,47,Male,7,Nakuru,1096,245,243,61,9,Prepaid,0,3170,5217,6507,784,303,580,204,183,321,1,Mobile Money,0.05,0.02,0.01,0,1645,4964.666666666667,555.6666666666666,236.0,62.13,0,0.0,84,0.10714285714285714,3,1,1,0
CUST0921,59,Female,7,Kisumu,5045,600,421,154,1,Postpaid,0,4251,8123,4630,134,614,30,96,66,59,1,Debit Card,0.05,0.02,0.01,1,6220,5668.0,259.3333333333333,73.66666666666667,268.46,1,0.5,84,0.011904761904761904,0,0,1,0
CUST0922,68,Female,6,Nairobi,9176,577,319,27,3,Prepaid,0,9159,7687,1892,373,244,709,376,16,370,5,Credit Card,0.05,0.02,0.01,0,10099,6246.0,442.0,254.0,473.53000000000003,0,0.0,72,0.041666666666666664,2,0,1,0
CUST0923,34,Male,6,Kisumu,9337,669,86,63,5,Prepaid,0,5761,2680,2576,231,756,602,54,382,449,0,Cash,0.05,0.02,0.01,1,10155,3672.3333333333335,529.6666666666666,295.0,481.09000000000003,1,0.5,72,0.06944444444444445,0,1,0,0
CUST0924,22,Female,9,Kisumu,5257,898,216,186,4,Prepaid,0,7352,2460,9466,38,823,439,449,367,14,3,Credit Card,0.05,0.02,0.01,0,6557,6426.0,433.3333333333333,276.6666666666667,282.97,0,0.0,108,0.037037037037037035,0,0,1,0
CUST0925,46,Male,6,Nakuru,4884,377,489,185,0,Postpaid,0,1994,4379,4816,963,779,984,481,391,84,4,Debit Card,0.05,0.02,0.01,0,5935,3729.6666666666665,908.6666666666666,318.6666666666667,256.63,0,0.0,72,0.0,3,1,1,0
CUST0926,21,Female,2,Kisumu,9412,148,6,129,5,Postpaid,0,6240,5653,6696,802,735,348,116,315,418,3,Mobile Money,0.05,0.02,0.01,1,9695,6196.333333333333,628.3333333333334,283.0,473.62,1,0.5,24,0.20833333333333334,0,0,1,0
CUST0927,27,Female,2,Nakuru,5233,984,277,126,0,Postpaid,0,9711,7535,5089,818,731,894,92,496,196,2,Credit Card,0.05,0.02,0.01,0,6620,7445.0,814.3333333333334,261.3333333333333,284.1,0,0.0,24,0.0,3,0,1,0
CUST0928,34,Male,5,Nakuru,7581,851,336,35,2,Postpaid,0,8555,3770,8642,46,822,411,292,295,234,0,Cash,0.05,0.02,0.01,1,8803,6989.0,426.3333333333333,273.6666666666667,399.43,1,0.5,60,0.03333333333333333,3,1,0,0
CUST0929,27,Female,4,Mombasa,9190,432,209,113,9,Postpaid,0,1401,5187,6760,35,411,527,451,208,410,1,Credit Card,0.05,0.02,0.01,1,9944,4449.333333333333,324.3333333333333,356.3333333333333,470.22999999999996,1,0.5,48,0.1875,1,0,1,0
CUST0930,34,Male,2,Kisumu,7617,627,496,198,4,Prepaid,0,1172,1082,8971,831,877,309,203,344,343,0,Credit Card,0.05,0.02,0.01,1,8938,3741.6666666666665,672.3333333333334,296.6666666666667,398.35,1,0.5,24,0.16666666666666666,0,1,0,0
CUST0931,37,Female,3,Nairobi,5229,725,168,12,9,Postpaid,0,9130,9793,8397,94,216,948,281,445,262,1,Cash,0.05,0.02,0.01,1,6134,9106.666666666666,419.3333333333333,329.3333333333333,277.63,1,0.5,36,0.25,2,0,1,0
CUST0932,41,Male,7,Mombasa,2173,468,329,14,4,Prepaid,0,944,788,5341,984,515,395,188,40,5,0,Mobile Money,0.05,0.02,0.01,0,2984,2357.6666666666665,631.3333333333334,77.66666666666667,121.30000000000001,0,0.0,84,0.047619047619047616,1,1,0,0
CUST0933,22,Male,8,Nakuru,8806,445,137,88,9,Postpaid,0,9657,6164,7661,360,473,787,475,395,493,1,Cash,0.05,0.02,0.01,0,9476,7827.333333333333,540.0,454.3333333333333,450.57,0,0.0,96,0.09375,3,1,1,0
CUST0934,51,Female,6,Nakuru,7678,480,440,187,5,Prepaid,0,9155,8479,1559,524,35,337,322,476,380,3,Debit Card,0.05,0.02,0.01,0,8785,6397.666666666667,298.6666666666667,392.6666666666667,397.90000000000003,0,0.0,72,0.06944444444444445,3,0,1,0
CUST0935,23,Female,5,Nairobi,2794,883,390,21,9,Postpaid,0,2698,4359,2422,145,177,673,83,472,288,3,Mobile Money,0.05,0.02,0.01,1,4088,3159.6666666666665,331.6666666666667,281.0,161.26000000000002,1,0.5,60,0.15,2,0,1,0
CUST0936,70,Male,1,Nakuru,4130,293,495,190,7,Postpaid,0,2787,3560,6601,916,386,436,457,114,57,3,Credit Card,0.05,0.02,0.01,1,5108,4316.0,579.3333333333334,209.33333333333334,217.31,1,0.5,12,0.5833333333333334,3,1,1,0
CUST0937,19,Female,8,Kisumu,646,764,380,73,4,Postpaid,0,4508,1683,5092,367,768,703,179,99,432,3,Cash,0.05,0.02,0.01,0,1863,3761.0,612.6666666666666,236.66666666666666,51.38,0,0.0,96,0.041666666666666664,0,0,1,0
CUST0938,30,Female,3,Mombasa,3953,142,305,24,10,Postpaid,0,9604,4835,6849,64,16,662,273,372,144,0,Debit Card,0.05,0.02,0.01,0,4424,7096.0,247.33333333333334,263.0,203.54000000000002,0,0.0,36,0.2777777777777778,1,0,0,0
CUST0939,60,Male,6,Nakuru,5007,249,229,100,0,Postpaid,0,996,1946,2973,227,710,364,180,437,365,1,Cash,0.05,0.02,0.01,1,5585,1971.6666666666667,433.6666666666667,327.3333333333333,257.62,1,0.5,72,0.0,3,1,1,0
CUST0940,60,Male,3,Nakuru,6283,877,474,175,4,Postpaid,0,1963,7179,8608,753,829,922,446,344,41,3,Mobile Money,0.05,0.02,0.01,1,7809,5916.666666666667,834.6666666666666,277.0,336.43000000000006,1,0.5,36,0.1111111111111111,3,1,1,0
CUST0941,65,Female,7,Nairobi,8251,947,307,170,2,Prepaid,0,7328,6713,8596,519,47,112,180,348,349,0,Debit Card,0.05,0.02,0.01,1,9675,7545.666666666667,226.0,292.3333333333333,434.56,1,0.5,84,0.023809523809523808,2,0,0,0
CUST0942,28,Male,7,Kisumu,6128,974,160,116,3,Postpaid,1,4753,2403,7248,815,61,784,500,138,199,1,Credit Card,0.05,0.02,0.01,0,7378,4801.333333333333,553.3333333333334,279.0,327.4800000000001,0,0.5,84,0.03571428571428571,0,1,1,0
CUST0943,68,Male,9,Nakuru,8828,301,0,165,7,Prepaid,0,993,8394,5049,852,68,175,282,315,423,0,Mobile Money,0.05,0.02,0.01,1,9294,4812.0,365.0,340.0,447.42,1,0.5,108,0.06481481481481481,3,1,0,0
CUST0944,64,Male,5,Nairobi,3860,24,235,40,6,Postpaid,0,5565,9769,1094,554,658,148,286,323,173,5,Debit Card,0.05,0.02,0.01,0,4159,5476.0,453.3333333333333,260.6666666666667,195.82999999999998,0,0.0,60,0.1,2,1,1,0
CUST0945,40,Female,8,Nakuru,3505,788,436,172,10,Prepaid,0,5930,2877,5952,755,870,177,474,333,454,3,Mobile Money,0.05,0.02,0.01,1,4901,4919.666666666667,600.6666666666666,420.3333333333333,195.37,1,0.5,96,0.10416666666666667,3,0,1,0
CUST0946,33,Female,10,Nairobi,4052,983,187,87,4,Prepaid,0,1926,1347,1006,180,365,935,105,301,453,2,Credit Card,0.05,0.02,0.01,0,5309,1426.3333333333333,493.3333333333333,286.3333333333333,224.13000000000002,0,0.0,120,0.03333333333333333,2,0,1,0
CUST0947,48,Male,10,Nairobi,518,888,417,167,1,Prepaid,1,2293,7870,5389,500,161,381,128,293,451,0,Debit Card,0.05,0.02,0.01,1,1990,5184.0,347.3333333333333,290.6666666666667,47.830000000000005,1,1.0,120,0.008333333333333333,2,1,0,0
CUST0948,28,Female,8,Kisumu,2742,889,3,109,5,Prepaid,0,3223,6841,8137,596,738,222,261,444,384,3,Cash,0.05,0.02,0.01,0,3743,6067.0,518.6666666666666,363.0,154.91,0,0.0,96,0.052083333333333336,0,0,1,0
CUST0949,33,Male,1,Nakuru,6818,900,400,119,10,Prepaid,0,1158,1739,8712,154,944,258,10,16,334,4,Cash,0.05,0.02,0.01,0,8237,3869.6666666666665,452.0,120.0,362.90000000000003,0,0.0,12,0.8333333333333334,3,1,1,0
CUST0950,25,Female,5,Kisumu,5597,69,131,96,5,Prepaid,1,5261,6100,1899,786,975,784,161,321,94,1,Credit Card,0.05,0.02,0.01,0,5893,4420.0,848.3333333333334,192.0,282.54,0,0.5,60,0.08333333333333333,0,0,1,0
CUST0951,21,Male,3,Nairobi,9140,624,426,144,9,Postpaid,0,8130,5291,3701,534,487,188,486,455,216,5,Debit Card,0.05,0.02,0.01,1,10334,5707.333333333333,403.0,385.6666666666667,473.74,1,0.5,36,0.25,2,1,1,0
CUST0952,57,Male,1,Mombasa,2448,874,217,56,9,Prepaid,0,9241,2865,8354,626,430,305,467,291,110,3,Credit Card,0.05,0.02,0.01,0,3595,6820.0,453.6666666666667,289.3333333333333,142.04999999999998,0,0.0,12,0.75,1,1,1,0
CUST0953,21,Female,4,Nakuru,9637,111,259,129,10,Postpaid,1,9334,5555,7263,817,998,377,446,73,352,4,Credit Card,0.05,0.02,0.01,0,10136,7384.0,730.6666666666666,290.3333333333333,486.66,0,0.5,48,0.20833333333333334,3,0,1,0
CUST0954,42,Male,8,Mombasa,6118,363,0,95,5,Postpaid,0,4850,6122,8462,434,858,601,180,262,179,0,Mobile Money,0.05,0.02,0.01,1,6576,6478.0,631.0,207.0,313.16,1,0.5,96,0.052083333333333336,1,1,0,0
CUST0955,20,Female,3,Nakuru,4736,302,70,120,8,Prepaid,0,707,872,5690,810,488,342,212,483,162,0,Cash,0.05,0.02,0.01,0,5228,2423.0,546.6666666666666,285.6666666666667,243.54,0,0.0,36,0.2222222222222222,3,0,0,0
CUST0956,49,Female,10,Kisumu,7401,470,477,61,10,Prepaid,0,4690,8283,6181,98,229,773,468,15,118,4,Credit Card,0.05,0.02,0.01,0,8409,6384.666666666667,366.6666666666667,200.33333333333334,384.21999999999997,0,0.0,120,0.08333333333333333,0,0,1,0
CUST0957,20,Male,2,Kisumu,2420,963,177,136,7,Postpaid,0,2383,2449,4178,615,369,155,273,13,324,5,Mobile Money,0.05,0.02,0.01,1,3696,3003.3333333333335,379.6666666666667,203.33333333333334,142.03,1,0.5,24,0.2916666666666667,0,1,1,0
CUST0958,44,Male,9,Kisumu,4688,90,456,67,7,Prepaid,0,3386,744,836,371,177,711,20,335,388,4,Credit Card,0.05,0.02,0.01,0,5301,1655.3333333333333,419.6666666666667,247.66666666666666,240.76000000000002,0,0.0,108,0.06481481481481481,0,1,1,0
CUST0959,46,Female,10,Kisumu,738,529,188,80,0,Prepaid,1,977,8295,2167,562,856,54,274,280,227,1,Credit Card,0.05,0.02,0.01,1,1535,3813.0,490.6666666666667,260.3333333333333,49.36,1,1.0,120,0.0,0,0,1,0
CUST0960,49,Male,5,Kisumu,704,660,290,16,4,Prepaid,0,9453,6272,1409,361,409,765,259,360,144,0,Credit Card,0.05,0.02,0.01,0,1670,5711.333333333333,511.6666666666667,254.33333333333334,51.300000000000004,0,0.0,60,0.06666666666666667,0,1,0,0
CUST0961,67,Male,7,Mombasa,6052,987,7,116,6,Prepaid,0,8881,624,8967,111,567,441,332,3,436,4,Cash,0.05,0.02,0.01,1,7162,6157.333333333333,373.0,257.0,322.41,1,0.5,84,0.07142857142857142,1,1,1,0
CUST0962,68,Male,2,Kisumu,5427,738,252,49,5,Prepaid,1,7354,2419,9583,452,589,684,465,412,307,2,Debit Card,0.05,0.02,0.01,0,6466,6452.0,575.0,394.6666666666667,288.63,0,0.5,24,0.20833333333333334,0,1,1,0
CUST0963,36,Male,9,Nairobi,4890,725,407,111,4,Prepaid,0,1255,1030,8704,755,269,199,115,126,141,2,Cash,0.05,0.02,0.01,0,6133,3663.0,407.6666666666667,127.33333333333333,263.07,0,0.0,108,0.037037037037037035,2,1,1,0
CUST0964,38,Male,9,Nairobi,3187,871,466,93,7,Prepaid,0,5431,8349,5622,168,205,402,412,311,121,4,Mobile Money,0.05,0.02,0.01,0,4617,6467.333333333333,258.3333333333333,281.3333333333333,181.43000000000004,0,0.0,108,0.06481481481481481,2,1,1,0
CUST0965,22,Female,4,Mombasa,5451,662,291,167,2,Postpaid,0,6224,7429,8653,583,792,613,24,5,284,1,Debit Card,0.05,0.02,0.01,1,6571,7435.333333333333,662.6666666666666,104.33333333333333,288.70000000000005,1,0.5,48,0.041666666666666664,1,0,1,0
CUST0966,35,Female,4,Nakuru,6660,191,433,185,5,Prepaid,1,4650,4849,1473,138,739,796,439,128,391,0,Mobile Money,0.05,0.02,0.01,0,7469,3657.3333333333335,557.6666666666666,319.3333333333333,341.15,0,0.5,48,0.10416666666666667,3,0,0,0
CUST0967,45,Male,6,Nairobi,5888,962,243,84,4,Postpaid,1,4560,5256,4770,847,899,662,332,422,225,2,Credit Card,0.05,0.02,0.01,0,7177,4862.0,802.6666666666666,326.3333333333333,316.07000000000005,0,0.5,72,0.05555555555555555,2,1,1,0
CUST0968,59,Male,10,Nakuru,5626,551,122,148,7,Postpaid,0,5265,2301,1908,230,750,622,253,384,359,4,Debit Card,0.05,0.02,0.01,1,6447,3158.0,534.0,332.0,293.54,1,0.5,120,0.058333333333333334,3,1,1,0
CUST0969,39,Male,10,Mombasa,1316,241,298,145,3,Postpaid,0,4112,5656,2788,238,974,927,446,370,256,4,Mobile Money,0.05,0.02,0.01,1,2000,4185.333333333333,713.0,357.3333333333333,73.60000000000001,1,0.5,120,0.025,1,1,1,0
CUST0970,38,Female,10,Nakuru,9512,137,282,182,7,Postpaid,0,7053,8356,9238,983,799,777,410,231,284,3,Credit Card,0.05,0.02,0.01,1,10113,8215.666666666666,853.0,308.3333333333333,481.16,1,0.5,120,0.058333333333333334,3,0,1,0
CUST0971,23,Male,6,Nakuru,692,344,31,156,9,Prepaid,1,7878,5961,1718,252,81,602,443,446,419,4,Mobile Money,0.05,0.02,0.01,0,1223,5185.666666666667,311.6666666666667,436.0,41.790000000000006,0,0.5,72,0.125,3,1,1,0
CUST0972,18,Female,1,Nakuru,2276,179,333,151,1,Postpaid,0,2189,9728,1920,980,845,176,210,312,434,1,Mobile Money,0.05,0.02,0.01,0,2939,4612.333333333333,667.0,318.6666666666667,120.71000000000001,0,0.0,12,0.08333333333333333,3,0,1,0
CUST0973,22,Female,9,Nakuru,4145,711,376,73,8,Postpaid,0,1816,5802,3877,435,761,448,304,194,164,2,Cash,0.05,0.02,0.01,0,5305,3831.6666666666665,548.0,220.66666666666666,225.23,0,0.0,108,0.07407407407407407,3,0,1,0
CUST0974,58,Female,2,Mombasa,6814,502,145,108,8,Postpaid,1,7630,7932,8001,918,192,742,320,64,220,3,Credit Card,0.05,0.02,0.01,1,7569,7854.333333333333,617.3333333333334,201.33333333333334,352.19000000000005,1,1.0,24,0.3333333333333333,1,0,1,0
CUST0975,29,Male,5,Nairobi,8942,202,155,144,9,Postpaid,0,3686,6689,4598,560,617,540,421,320,68,2,Cash,0.05,0.02,0.01,1,9443,4991.0,572.3333333333334,269.6666666666667,452.69000000000005,1,0.5,60,0.15,2,1,1,0
CUST0976,43,Female,9,Kisumu,2288,572,412,17,9,Postpaid,0,6289,1642,3238,421,188,954,338,102,308,2,Debit Card,0.05,0.02,0.01,0,3289,3723.0,521.0,249.33333333333334,129.96,0,0.0,108,0.08333333333333333,0,0,1,0
CUST0977,63,Male,4,Nakuru,7874,191,15,41,5,Prepaid,0,1645,7576,8119,302,275,300,435,276,223,1,Credit Card,0.05,0.02,0.01,0,8121,5780.0,292.3333333333333,311.3333333333333,397.67,0,0.0,48,0.10416666666666667,3,1,1,0
CUST0978,51,Female,3,Nairobi,4200,4,354,100,3,Prepaid,0,4894,8114,2342,71,73,706,256,492,123,4,Cash,0.05,0.02,0.01,1,4658,5116.666666666667,283.3333333333333,290.3333333333333,213.62,1,0.5,36,0.08333333333333333,2,0,1,0
CUST0979,66,Male,7,Nairobi,9859,889,46,44,3,Postpaid,0,8442,5340,9438,262,9,306,167,157,435,1,Cash,0.05,0.02,0.01,1,10838,7740.0,192.33333333333334,253.0,511.19,1,0.5,84,0.03571428571428571,2,1,1,0
CUST0980,31,Female,6,Mombasa,4393,236,250,81,5,Prepaid,1,8048,2129,3316,833,634,750,336,223,343,4,Debit Card,0.05,0.02,0.01,1,4960,4497.666666666667,739.0,300.6666666666667,226.87,1,1.0,72,0.06944444444444445,1,0,1,0
CUST0981,43,Male,8,Nairobi,7311,692,186,16,4,Prepaid,0,1060,5562,9563,221,215,868,20,288,338,3,Mobile Money,0.05,0.02,0.01,0,8205,5395.0,434.6666666666667,215.33333333333334,381.25,0,0.0,96,0.041666666666666664,2,1,1,0
CUST0982,62,Female,3,Mombasa,9788,310,30,72,5,Postpaid,0,2412,1262,994,76,289,990,85,431,11,1,Mobile Money,0.05,0.02,0.01,1,10200,1556.0,451.6666666666667,175.66666666666666,495.90000000000003,1,0.5,36,0.1388888888888889,1,0,1,0
CUST0983,44,Male,5,Nakuru,3179,548,259,13,6,Postpaid,0,2364,7405,7060,61,444,895,14,277,51,1,Mobile Money,0.05,0.02,0.01,1,3999,5609.666666666667,466.6666666666667,114.0,172.50000000000003,1,0.5,60,0.1,3,1,1,0
CUST0984,26,Male,10,Nakuru,4404,55,420,176,6,Postpaid,0,796,5389,6010,470,987,266,49,477,128,5,Debit Card,0.05,0.02,0.01,1,5055,4065.0,574.3333333333334,218.0,225.5,1,0.5,120,0.05,3,1,1,0
CUST0985,43,Male,4,Kisumu,7760,442,16,156,8,Prepaid,0,2909,5339,3944,156,922,213,486,181,134,0,Cash,0.05,0.02,0.01,1,8374,4064.0,430.3333333333333,267.0,397.0,1,0.5,48,0.16666666666666666,0,1,0,0
CUST0986,64,Male,4,Kisumu,1004,236,38,131,7,Postpaid,0,8130,4457,9767,805,551,593,303,365,144,1,Credit Card,0.05,0.02,0.01,0,1409,7451.333333333333,649.6666666666666,270.6666666666667,55.300000000000004,0,0.0,48,0.14583333333333334,0,1,1,0
CUST0987,39,Female,4,Kisumu,7273,869,303,81,5,Prepaid,1,1961,1057,8043,124,192,639,486,3,126,5,Debit Card,0.05,0.02,0.01,1,8526,3687.0,318.3333333333333,205.0,384.06,1,1.0,48,0.10416666666666667,0,0,1,0
